Número de experimentos, Número de universidades, Número de factores a evaluar, Aciertos en el primero(%), Desviación Típica Aciertos con el primero, Aciertos(%), Desviación Típica Aciertos, Falsos positivos(%), Desviación Típica Falsos positivos, Falsos negativos(%), Desviación Típica Falsos negativos,Mayor desplazamiento promedio,Desviación Típica Mayor desplazamiento promedio,Máximo desplazamiento,Máximo desplazamiento porcentual
1,76,3,100,0,42.1052631579,36.2235369269,10.5263157895,9.0558842317,47.3684210526,40.7514790428,18.4210526316,15.8477974055,18.4210526316,(24.238227146814403%)
1,77,3,100,0,71.4285714286,61.8643129352,7.7922077922,6.7488341384,20.7792207792,17.9968910357,48.0519480519,41.6178105201,48.0519480519,(62.40512734019228%)
1,78,3,100,0,44.8717948718,39.1216231669,11.5384615385,10.0598459572,43.5897435897,38.003862505,60.2564102564,52.5347511099,60.2564102564,(77.25180802103878%)
1,79,3,100,0,63.2911392405,55.5423140963,5.0632911392,4.4433851277,31.6455696203,27.7711570482,40.5063291139,35.5470810217,40.5063291139,(51.273834321422854%)
1,80,3,100,0,66.25,58.5151038862,8.75,7.7284099472,25,22.0811712778,33.75,29.809581225,33.75,(42.1875%)
1,81,3,100,0,37.037037037,32.9218106996,19.7530864198,17.5582990398,43.2098765432,38.4087791495,41.975308642,37.3113854595,41.975308642,(51.82136869379668%)
1,82,3,100,0,67.0731707317,59.9966400809,10.9756097561,9.8176320132,21.9512195122,19.6352640265,39.0243902439,34.9071360471,39.0243902439,(47.59071980963712%)
1,83,3,100,0,45.7831325301,41.2078836299,8.4337349398,7.5909259318,45.7831325301,41.2078836299,38.5542168675,34.7013756883,38.5542168675,(46.45086369574685%)
1,84,3,100,0,57.1428571429,51.7488139702,8.3333333333,7.5467020373,34.5238095238,31.2649084404,22.619047619,20.4839055299,22.619047619,(26.927437641723355%)
1,85,3,100,0,50.5882352941,46.0913419789,5.8823529412,5.3594583696,43.5294117647,39.6599919353,48.2352941176,43.947558631,48.2352941176,(56.74740484429065%)
1,86,3,100,0,77.9069767442,71.4078655109,2.3255813953,2.131578075,19.7674418605,18.1184136371,52.3255813953,47.9605066864,52.3255813953,(60.843699296917265%)
1,87,3,100,0,56.3218390805,51.9296807104,12.6436781609,11.6576834248,31.0344827586,28.6143138608,26.4367816092,24.3751562518,26.4367816092,(30.387105297925753%)
1,88,3,100,0,51.1363636364,47.4250457121,11.3636363636,10.5388990471,37.5,34.7783668555,44.3181818182,41.1017062838,44.3181818182,(50.361570247933884%)
1,89,3,100,0,50.5617977528,47.163950616,5.6179775281,5.2404389573,43.8202247191,40.8754238672,19.1011235955,17.8174924549,19.1011235955,(21.461936624163613%)
1,90,3,100,0,34.4444444444,32.3137928311,12.2222222222,11.466184553,53.3333333333,50.0342598676,41.1111111111,38.5680753146,41.1111111111,(45.679012345679006%)
1,91,3,100,0,67.032967033,63.242678611,8.7912087912,8.2941217851,24.1758241758,22.8088349089,47.2527472527,44.5809045947,47.2527472527,(51.92609588213983%)
1,92,3,100,0,53.2608695652,50.5307484935,10.8695652174,10.3123976517,35.8695652174,34.0309122507,13.0434782609,12.3748771821,13.0434782609,(14.177693761814744%)
1,93,3,100,0,32.2580645161,30.7740502952,9.6774193548,9.2322150886,58.064516129,55.3932905314,43.0107526882,41.0320670603,43.0107526882,(46.24812117007747%)
1,94,3,100,0,54.2553191489,52.0428826703,11.7021276596,11.2249354779,34.0425531915,32.6543577539,25.5319148936,24.4907683154,25.5319148936,(27.16161158895428%)
1,95,3,100,0,43.1578947368,41.6223217783,23.1578947368,22.3339287591,33.6842105263,32.4857145587,57.8947368421,55.8348218977,57.8947368421,(60.94182825484765%)
1,96,3,100,0,77.0833333333,74.7392052594,6.25,6.0599355616,16.6666666667,16.1598281642,48.9583333333,47.4694952323,48.9583333333,(50.998263888888886%)
1,97,3,100,0,58.7628865979,57.278084697,10.3092783505,10.048786789,30.9278350515,30.1463603669,40.206185567,39.1902684769,40.206185567,(41.449675842278666%)
1,98,3,100,1.09906472107864E-014,58.1632653061,56.991157335,12.2448979592,11.9981383863,29.5918367347,28.9955011003,30.612244898,29.9953459658,30.612244898,(31.236984589754265%)
1,99,3,100,0,38.3838383838,37.8056648891,16.1616161616,15.9181746902,45.4545454545,44.7698663161,32.3232323232,31.8363493803,32.3232323232,(32.64972961942659%)
1,100,3,100,0,55,54.45,6,5.94,39,38.61,32,31.68,32,(32.0%)
1,2,4,100,0,100,7.0710678119,0,0,0,0,50,3.5355339059,50,(2500.0%)
1,3,4,100,0,100,11.5470053838,0,0,0,0,0,0,0,(0.0%)
1,4,4,100,0,100,15,0,0,0,0,0,0,0,(0.0%)
1,5,4,100,0,60,10.733126292,20,3.577708764,20,3.577708764,20,3.577708764,20,(400.0%)
1,6,4,100,0,100,20.4124145232,0,0,0,0,16.6666666667,3.4020690872,16.6666666667,(277.77777777777777%)
1,7,4,100,0,100,22.6778683806,0,0,0,0,0,0,0,(0.0%)
1,8,4,100,0,100,24.7487373415,0,0,0,0,37.5,9.2807765031,37.5,(468.75%)
1,9,4,100,0,100,26.6666666667,0,0,0,0,22.2222222222,5.9259259259,22.2222222222,(246.91358024691357%)
1,10,4,100,0,50,14.2302494708,40,11.3841995766,10,2.8460498942,30,8.5381496825,30,(300.0%)
1,11,4,100,0,54.5454545455,16.4460733406,36.3636363636,10.9640488937,9.0909090909,2.7410122234,18.1818181818,5.4820244469,18.1818181818,(165.28925619834712%)
1,12,4,100,0,75,23.8156986041,16.6666666667,5.2923774676,8.3333333333,2.6461887338,0,0,0,(0.0%)
1,13,4,100,0,46.1538461538,15.3609285109,23.0769230769,7.6804642554,30.7692307692,10.2406190072,30.7692307692,10.2406190072,30.7692307692,(236.6863905325444%)
1,14,4,100,0,71.4285714286,24.8171153204,7.1428571429,2.481711532,21.4285714286,7.4451345961,7.1428571429,2.481711532,7.1428571429,(51.0204081632653%)
1,15,4,100,0,80,28.9182756517,6.6666666667,2.4098563043,13.3333333333,4.8197126086,33.3333333333,12.0492815215,33.3333333333,(222.2222222222222%)
1,16,4,100,0,75,28.125,6.25,2.34375,18.75,7.03125,31.25,11.71875,31.25,(195.3125%)
1,17,4,100,0,47.0588235294,18.2615058851,17.6470588235,6.8480647069,35.2941176471,13.6961294138,35.2941176471,13.6961294138,35.2941176471,(207.61245674740485%)
1,18,4,100,0,66.6666666667,26.7129228448,22.2222222222,8.9043076149,11.1111111111,4.4521538075,22.2222222222,8.9043076149,22.2222222222,(123.45679012345678%)
1,19,4,100,0,52.6315789474,21.7341221562,21.0526315789,8.6936488625,26.3157894737,10.8670610781,36.8421052632,15.2138855093,36.8421052632,(193.90581717451522%)
1,20,4,100,0,50,21.2426457862,35,14.8698520504,15,6.3727937359,30,12.7455874717,30,(150.0%)
1,21,4,100,0,52.380952381,22.8609218342,14.2857142857,6.2347968639,33.3333333333,14.5478593491,52.380952381,22.8609218342,52.380952381,(249.43310657596373%)
1,22,4,100,0,81.8181818182,36.6317594466,13.6363636364,6.1052932411,4.5454545455,2.035097747,40.9090909091,18.3158797233,40.9090909091,(185.95041322314052%)
1,23,4,100,0,21.7391304348,9.9724284984,30.4347826087,13.9613998977,47.8260869565,21.9393426964,26.0869565217,11.9669141981,26.0869565217,(113.42155009451795%)
1,24,4,100,0,58.3333333333,27.386656152,8.3333333333,3.9123794503,33.3333333333,15.6495178011,16.6666666667,7.8247589006,16.6666666667,(69.44444444444444%)
1,25,4,100,0,68,32.64,12,5.76,20,9.6,40,19.2,40,(160.0%)
1,26,4,100,0,73.0769230769,35.8289093041,15.3846153846,7.5429282745,11.5384615385,5.6571962059,7.6923076923,3.7714641373,7.6923076923,(29.58579881656805%)
1,27,4,100,0,55.5555555556,27.7983462943,37.037037037,18.5322308629,7.4074074074,3.7064461726,40.7407407407,20.3854539492,40.7407407407,(150.89163237311385%)
1,28,4,100,0,89.2857142857,45.5582177288,3.5714285714,1.8223287092,7.1428571429,3.6446574183,21.4285714286,10.9339722549,21.4285714286,(76.53061224489795%)
1,29,4,100,0,44.8275862069,23.307966585,34.4827586207,17.9292050654,20.6896551724,10.7575230392,37.9310344828,19.7221255719,37.9310344828,(130.79667063020213%)
1,30,4,100,0,70,37.0625597245,10,5.2946513892,20,10.5893027784,23.3333333333,12.3541865748,23.3333333333,(77.77777777777777%)
1,31,4,100,0,41.935483871,22.5955057389,41.935483871,22.5955057389,16.1290322581,8.6905791303,19.3548387097,10.4286949564,19.3548387097,(62.43496357960458%)
1,32,4,100,0,50,27.400387771,34.375,18.8377665925,15.625,8.5626211784,43.75,23.9753392996,43.75,(136.71875%)
1,33,4,100,0,57.5757575758,32.0724893397,21.2121212121,11.8161802831,21.2121212121,11.8161802831,21.2121212121,11.8161802831,21.2121212121,(64.2791551882461%)
1,34,4,100,0,52.9411764706,29.9618116396,26.4705882353,14.9809058198,20.5882352941,11.6518156376,50,28.2972665485,50,(147.05882352941177%)
1,35,4,100,0,51.4285714286,29.5562516511,22.8571428571,13.1361118449,25.7142857143,14.7781258255,28.5714285714,16.4201398062,28.5714285714,(81.63265306122449%)
1,36,4,100,0,33.3333333333,19.4444444444,38.8888888889,22.6851851852,27.7777777778,16.2037037037,58.3333333333,34.0277777778,58.3333333333,(162.03703703703707%)
1,37,4,100,0,54.0540540541,31.9911542864,29.7297297297,17.5951348575,16.2162162162,9.5973462859,51.3513513514,30.3915965721,51.3513513514,(138.78743608473337%)
1,38,4,100,0,52.6315789474,31.5904872728,26.3157894737,15.7952436364,21.0526315789,12.6361949091,47.3684210526,28.4314385455,47.3684210526,(124.65373961218836%)
1,39,4,100,0,64.1025641026,39.0055759269,25.641025641,15.6022303708,10.2564102564,6.2408921483,43.5897435897,26.5237916303,43.5897435897,(111.76857330703486%)
1,40,4,100,0,50,30.8322071866,12.5,7.7080517967,37.5,23.12415539,12.5,7.7080517967,12.5,(31.25%)
1,41,4,100,0,65.8536585366,41.1384543511,12.1951219512,7.6182322872,21.9512195122,13.712818117,26.8292682927,16.7601110319,26.8292682927,(65.43723973825104%)
1,42,4,100,0,50,31.6321867422,23.8095238095,15.0629460677,26.1904761905,16.5692406745,28.5714285714,18.0755352813,28.5714285714,(68.02721088435374%)
1,43,4,100,0,34.8837209302,22.3428137929,25.5813953488,16.3847301148,39.5348837209,25.321855632,39.5348837209,25.321855632,39.5348837209,(91.94159004867497%)
1,44,4,100,0,56.8181818182,36.8323517524,29.5454545455,19.1528229112,13.6363636364,8.8397644206,25,16.2062347711,25,(56.81818181818182%)
1,45,4,100,0,26.6666666667,17.491020624,13.3333333333,8.745510312,60,39.354796404,28.8888888889,18.948605676,28.8888888889,(64.19753086419753%)
1,46,4,100,0,28.2608695652,18.750770511,13.0434782609,8.6542017743,58.6956521739,38.9439079844,47.8260869565,31.7320731725,47.8260869565,(103.96975425330812%)
1,47,4,100,0,63.829787234,42.8284443121,17.0212765957,11.4209184832,19.1489361702,12.8485332936,23.4042553191,15.7037629145,23.4042553191,(49.79628791308285%)
1,48,4,100,0,39.5833333333,26.8528015826,29.1666666667,19.7862748504,31.25,21.1995801968,54.1666666667,36.7459390078,54.1666666667,(112.84722222222221%)
1,49,4,100,7.7715611723761E-015,69.387755102,47.5801749271,14.2857142857,9.7959183673,16.3265306122,11.195335277,24.4897959184,16.7930029155,24.4897959184,(49.979175343606826%)
1,50,4,100,0,50,34.6482322781,22,15.2452222024,28,19.4030100758,28,19.4030100758,28,(56.00000000000001%)
1,51,4,100,0,41.1764705882,28.8292958476,33.3333333333,23.3380014005,25.4901960784,17.8467069533,50.9803921569,35.6934139066,50.9803921569,(99.96155324875048%)
1,52,4,100,0,50,35.3621375094,15.3846153846,10.8806576952,34.6153846154,24.4814798142,21.1538461538,14.9609043309,21.1538461538,(40.680473372781066%)
1,53,4,100,0,50.9433962264,36.3875909026,18.8679245283,13.4768855195,30.1886792453,21.5630168312,41.5094339623,29.6491481429,41.5094339623,(78.31968672125312%)
1,54,4,100,0,40.7407407407,29.3837967087,12.962962963,9.3493898619,46.2962962963,33.3906780781,33.3333333333,24.0412882162,33.3333333333,(61.72839506172839%)
1,55,4,100,0,56.3636363636,41.040384355,18.1818181818,13.2388336629,25.4545454545,18.5343671281,14.5454545455,10.5910669303,14.5454545455,(26.446280991735538%)
1,56,4,100,0,58.9285714286,43.3106387563,17.8571428571,13.1244359868,23.2142857143,17.0617667828,58.9285714286,43.3106387563,58.9285714286,(105.2295918367347%)
1,57,4,100,0,54.3859649123,40.3401433661,19.298245614,14.3142444202,26.3157894737,19.5194242094,38.5964912281,28.6284888404,38.5964912281,(67.71314250538627%)
1,58,4,100,0,62.0689655172,46.4553103842,13.7931034483,10.3234023076,24.1379310345,18.0659540383,27.5862068966,20.6468046152,27.5862068966,(47.56242568370986%)
1,59,4,100,0,62.7118644068,47.3534581296,18.6440677966,14.0780551196,18.6440677966,14.0780551196,11.8644067797,8.9587623488,11.8644067797,(20.109164033323758%)
1,60,4,100,0,21.6666666667,16.5032123697,13.3333333333,10.1558229967,65,49.509637109,43.3333333333,33.0064247393,43.3333333333,(72.22222222222223%)
1,61,4,100,0,59.0163934426,45.3376492877,16.393442623,12.5937914688,24.5901639344,18.8906872032,22.9508196721,17.6313080563,22.9508196721,(37.62429454447729%)
1,62,4,100,0,46.7741935484,36.236003978,30.6451612903,23.7408301925,22.5806451613,17.4932432997,33.8709677419,26.2398649496,33.8709677419,(54.630593132154%)
1,63,4,100,0,42.8571428571,33.4768533237,31.746031746,24.7976691286,25.3968253968,19.8381353029,41.2698412698,32.2369698672,41.2698412698,(65.5076845553036%)
1,64,4,100,0,62.5,49.21875,12.5,9.84375,25,19.6875,31.25,24.609375,31.25,(48.828125%)
1,65,4,100,0,67.6923076923,53.7356634774,6.1538461538,4.8850603161,26.1538461538,20.7615063435,21.5384615385,17.0977111065,21.5384615385,(33.13609467455621%)
1,66,4,100,0,34.8484848485,27.8820877294,16.6666666667,13.3349115228,48.4848484848,38.7924698844,50,40.0047345683,50,(75.75757575757575%)
1,67,4,100,0,67.1641791045,54.1557089162,14.9253731343,12.0346019814,17.9104477612,14.4415223776,35.8208955224,28.8830447553,35.8208955224,(53.46402316774336%)
1,68,4,100,0,48.5294117647,39.4298725702,13.2352941176,10.7536016101,38.2352941176,31.0659602069,29.4117647059,23.8968924668,29.4117647059,(43.25259515570934%)
1,69,4,100,0,55.0724637681,45.0836296194,14.4927536232,11.8641130577,30.4347826087,24.9146374212,56.5217391304,46.2700409251,56.5217391304,(81.91556395715186%)
1,70,4,100,0,54.2857142857,44.7698487668,14.2857142857,11.7815391492,31.4285714286,25.9193861281,50,41.235387022,50,(71.42857142857143%)
1,71,4,100,0,66.1971830986,54.9931219079,5.6338028169,4.6802656943,28.1690140845,23.4013284714,21.1267605634,17.5509963536,21.1267605634,(29.756000793493353%)
1,72,4,100,0,55.5555555556,46.485723578,20.8333333333,17.4321463418,23.6111111111,19.7564325207,30.5555555556,25.5671479679,30.5555555556,(42.43827160493827%)
1,73,4,100,0,78.0821917808,65.7995709716,19.1780821918,16.1612981334,2.7397260274,2.3087568762,21.9178082192,18.4700550096,21.9178082192,(30.024394820791894%)
1,74,4,100,0,60.8108108108,51.604526118,17.5675675676,14.9079742119,21.6216216216,18.3482759531,60.8108108108,51.604526118,60.8108108108,(82.17677136596056%)
1,75,4,100,0,29.3333333333,25.0646996864,18.6666666667,15.9502634368,52,44.4328767168,34.6666666667,29.6219178112,34.6666666667,(46.22222222222223%)
1,76,4,100,0,59.2105263158,50.9393488035,13.1578947368,11.3198552897,27.6315789474,23.7716961083,44.7368421053,38.4875079849,44.7368421053,(58.86426592797784%)
1,77,4,100,0,22.0779220779,19.1216967254,27.2727272727,23.6209194844,50.6493506494,43.8674218995,49.3506493506,42.7426162098,49.3506493506,(64.09175240344071%)
1,78,4,100,0,38.4615384615,33.5328198574,23.0769230769,20.1196919144,38.4615384615,33.5328198574,37.1794871795,32.4150591954,37.1794871795,(47.66600920447075%)
1,79,4,100,0,45.5696202532,39.9904661494,31.6455696203,27.7711570482,22.7848101266,19.9952330747,29.1139240506,25.5494644843,29.1139240506,(36.85306841852267%)
1,80,4,100,0,50,44.1623425556,11.25,9.936527075,38.75,34.2258154806,23.75,20.9771127139,23.75,(29.6875%)
1,81,4,100,0,70.3703703704,62.5514403292,17.2839506173,15.3635116598,12.3456790123,10.9739368999,19.7530864198,17.5582990398,19.7530864198,(24.386526444139612%)
1,82,4,100,0,46.3414634146,41.4522240559,25.6097560976,22.9078080309,28.0487804878,25.0895040338,45.1219512195,40.3613760544,45.1219512195,(55.026769779892916%)
1,83,4,100,0,42.1686746988,37.9546296591,15.6626506024,14.0974338734,42.1686746988,37.9546296591,37.3493975904,33.616957698,37.3493975904,(44.99927420525475%)
1,84,4,100,0,27.380952381,24.7963066941,11.9047619048,10.7810029105,60.7142857143,54.9831148434,8.3333333333,7.5467020373,8.3333333333,(9.92063492063492%)
1,85,4,100,0,43.5294117647,39.6599919353,4.7058823529,4.2875666957,51.7647058824,47.1632336528,21.1764705882,19.2940501307,21.1764705882,(24.91349480968858%)
1,86,4,100,0,67.4418604651,61.8157641736,20.9302325581,19.1842026746,11.6279069767,10.6578903748,33.7209302326,30.9078820868,33.7209302326,(39.210383991346674%)
1,87,4,100,0,33.3333333333,30.7338926654,18.3908045977,16.9566304361,48.275862069,44.5111548946,47.1264367816,43.4513654924,47.1264367816,(54.16831813978068%)
1,88,4,100,0,38.6363636364,35.8322567602,17.0454545455,15.8083485707,44.3181818182,41.1017062838,31.8181818182,29.5089173319,31.8181818182,(36.15702479338842%)
1,89,4,100,0,42.6966292135,39.8273360757,25.8426966292,24.1060192037,31.4606741573,29.3464581611,31.4606741573,29.3464581611,31.4606741573,(35.34907208685772%)
1,90,4,100,0,50,46.9071186258,14.4444444444,13.5509453808,35.5555555556,33.356173245,23.3333333333,21.8899886921,23.3333333333,(25.925925925925924%)
1,91,4,100,0,19.7802197802,18.6617740164,16.4835164835,15.551478347,63.7362637363,60.1323829416,64.8351648352,61.1691481648,64.8351648352,(71.24743388479652%)
1,92,4,100,0,33.6956521739,31.9684327204,18.4782608696,17.531076008,47.8260869565,45.3745496676,31.5217391304,29.90595319,31.5217391304,(34.262759924385634%)
1,93,4,100,0,51.6129032258,49.2384804724,19.3548387097,18.4644301771,29.0322580645,27.6966452657,38.7096774194,36.9288603543,38.7096774194,(41.62330905306972%)
1,94,4,100,0,24.4680851064,23.4703196356,19.1489361702,18.3680762366,56.3829787234,54.0837800299,47.8723404255,45.9201905914,47.8723404255,(50.92802172928928%)
1,95,4,100,0,61.0526315789,58.8803576376,15.7894736842,15.2276786994,23.1578947368,22.3339287591,43.1578947368,41.6223217783,43.1578947368,(45.42936288088643%)
1,96,4,100,0,61.4583333333,59.5893663555,15.625,15.1498389039,22.9166666667,22.2197637258,20.8333333333,20.1997852052,20.8333333333,(21.70138888888889%)
1,97,4,100,0,57.7319587629,56.2732060181,5.1546391753,5.0243933945,37.1134020619,36.1756324402,21.6494845361,21.1024522568,21.6494845361,(22.31905622276544%)
1,98,4,100,1.09906472107864E-014,64.2857142857,62.9902265281,16.3265306122,15.9975178484,19.387755102,18.997052445,33.6734693878,32.9948805624,33.6734693878,(34.36068304872969%)
1,99,4,100,0,59.595959596,58.69826917,20.202020202,19.8977183627,20.202020202,19.8977183627,32.3232323232,31.8363493803,32.3232323232,(32.64972961942659%)
1,100,4,100,0,42,41.58,20,19.8,38,37.62,8,7.92,8,(8.0%)
1,2,5,100,0,100,7.0710678119,0,0,0,0,0,0,0,(0.0%)
1,3,5,100,0,100,11.5470053838,0,0,0,0,0,0,0,(0.0%)
1,4,5,100,0,100,15,0,0,0,0,50,7.5,50,(1250.0%)
1,5,5,100,0,100,17.88854382,0,0,0,0,40,7.155417528,40,(800.0%)
1,6,5,100,0,100,20.4124145232,0,0,0,0,33.3333333333,6.8041381744,33.3333333333,(555.5555555555555%)
1,7,5,100,0,42.8571428571,9.7190864488,42.8571428571,9.7190864488,14.2857142857,3.2396954829,14.2857142857,3.2396954829,14.2857142857,(204.0816326530612%)
1,8,5,100,0,100,24.7487373415,0,0,0,0,37.5,9.2807765031,37.5,(468.75%)
1,9,5,100,0,100,26.6666666667,0,0,0,0,22.2222222222,5.9259259259,22.2222222222,(246.91358024691357%)
1,10,5,100,0,70,19.9223492591,10,2.8460498942,20,5.6920997883,10,2.8460498942,10,(100.0%)
1,11,5,100,0,100,30.1511344578,0,0,0,0,27.2727272727,8.2230366703,27.2727272727,(247.93388429752065%)
1,12,5,100,0,58.3333333333,18.5233211365,25,7.9385662014,16.6666666667,5.2923774676,25,7.9385662014,25,(208.33333333333334%)
1,13,5,100,0,100,33.2820117735,0,0,0,0,23.0769230769,7.6804642554,23.0769230769,(177.5147928994083%)
1,14,5,100,0,78.5714285714,27.2988268525,14.2857142857,4.9634230641,7.1428571429,2.481711532,35.7142857143,12.4085576602,35.7142857143,(255.10204081632654%)
1,15,5,100,0,66.6666666667,24.0985630431,13.3333333333,4.8197126086,20,7.2295689129,40,14.4591378258,40,(266.6666666666667%)
1,16,5,100,0,81.25,30.46875,12.5,4.6875,6.25,2.34375,18.75,7.03125,18.75,(117.1875%)
1,17,5,100,0,58.8235294118,22.8268823564,29.4117647059,11.4134411782,11.7647058824,4.5653764713,47.0588235294,18.2615058851,47.0588235294,(276.81660899653974%)
1,18,5,100,0,66.6666666667,26.7129228448,27.7777777778,11.1303845187,5.5555555556,2.2260769037,22.2222222222,8.9043076149,22.2222222222,(123.45679012345678%)
1,19,5,100,0,78.9473684211,32.6011832342,15.7894736842,6.5202366468,5.2631578947,2.1734122156,21.0526315789,8.6936488625,21.0526315789,(110.80332409972299%)
1,20,5,100,0,85,36.1124978366,10,4.2485291572,5,2.1242645786,35,14.8698520504,35,(175.0%)
1,21,5,100,0,66.6666666667,29.0957186981,14.2857142857,6.2347968639,19.0476190476,8.3130624852,42.8571428571,18.7043905917,42.8571428571,(204.0816326530612%)
1,22,5,100,0,68.1818181818,30.5264662055,13.6363636364,6.1052932411,18.1818181818,8.1403909881,31.8181818182,14.2456842292,31.8181818182,(144.6280991735537%)
1,23,5,100,0,65.2173913043,29.9172854951,21.7391304348,9.9724284984,13.0434782609,5.983457099,47.8260869565,21.9393426964,47.8260869565,(207.93950850661625%)
1,24,5,100,0,70.8333333333,33.2552253274,25,11.7371383508,4.1666666667,1.9561897251,29.1666666667,13.693328076,29.1666666667,(121.52777777777779%)
1,25,5,100,0,56,26.88,20,9.6,24,11.52,52,24.96,52,(208.0%)
1,26,5,100,0,15.3846153846,7.5429282745,50,24.5145168923,34.6153846154,16.9715886177,34.6153846154,16.9715886177,34.6153846154,(133.1360946745562%)
1,27,5,100,0,81.4814814815,40.7709078983,7.4074074074,3.7064461726,11.1111111111,5.5596692589,29.6296296296,14.8257846903,29.6296296296,(109.73936899862825%)
